GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD04,HD01_VD05,HD01_VD06
0500000US36097,36097,"Schuyler County, New York",15210,9232,657,8575,5978
0500000US36099,36099,"Seneca County, New York",28917,17584,1009,16575,11333
0500000US36101,36101,"Steuben County, New York",79146,49265,3106,46159,29881
0500000US36103,36103,"Suffolk County, New York",1198974,799588,73253,726335,399386
0500000US36105,36105,"Sullivan County, New York",62012,37907,3968,33939,24105
0500000US36107,36107,"Tioga County, New York",40683,26847,2197,24650,13836
0500000US36109,36109,"Tompkins County, New York",89078,60643,10025,50618,28435
0500000US36111,36111,"Ulster County, New York",151331,99715,8629,91086,51616
0500000US36113,36113,"Warren County, New York",54331,35972,2363,33609,18359
0500000US36115,36115,"Washington County, New York",51736,32531,1736,30795,19205
0500000US36117,36117,"Wayne County, New York",74293,48604,3105,45499,25689
0500000US36119,36119,"Westchester County, New York",764266,508651,44151,464500,255615
0500000US36121,36121,"Wyoming County, New York",34490,21012,1270,19742,13478
0500000US36123,36123,"Yates County, New York",20103,13224,951,12273,6879
0500000US37001,37001,"Alamance County, North Carolina",122224,78090,8593,69497,44134
0500000US37003,37003,"Alexander County, North Carolina",30141,17945,1388,16557,12196
0500000US37005,37005,"Alleghany County, North Carolina",9155,4848,312,4536,4307
0500000US37007,37007,"Anson County, North Carolina",21276,11152,870,10282,10124
0500000US37009,37009,"Ashe County, North Carolina",22633,13305,797,12508,9328
0500000US37011,37011,"Avery County, North Carolina",15235,8248,558,7690,6987
0500000US37013,37013,"Beaufort County, North Carolina",38444,20507,1196,19311,17937
0500000US37015,37015,"Bertie County, North Carolina",17119,8209,848,7361,8910
0500000US37017,37017,"Bladen County, North Carolina",27939,14919,1238,13681,13020
0500000US37019,37019,"Brunswick County, North Carolina",94887,52782,5739,47043,42105
0500000US37021,37021,"Buncombe County, North Carolina",201402,129754,11236,118518,71648
0500000US37023,37023,"Burke County, North Carolina",73824,41884,2100,39784,31940
0500000US37025,37025,"Cabarrus County, North Carolina",141336,94179,6712,87467,47157
0500000US37027,37027,"Caldwell County, North Carolina",66515,38151,3034,35117,28364
0500000US37029,37029,"Camden County, North Carolina",7952,4969,211,4758,2983
0500000US37031,37031,"Carteret County, North Carolina",56648,35612,2295,33317,21036
0500000US37033,37033,"Caswell County, North Carolina",19343,10758,1053,9705,8585
0500000US37035,37035,"Catawba County, North Carolina",122376,77890,5376,72514,44486
0500000US37037,37037,"Chatham County, North Carolina",53607,32815,2509,30306,20792
0500000US37039,37039,"Cherokee County, North Carolina",22644,10967,917,10050,11677
0500000US37041,37041,"Chowan County, North Carolina",11972,6495,546,5949,5477
0500000US37043,37043,"Clay County, North Carolina",8762,4651,220,4431,4111
0500000US37045,37045,"Cleveland County, North Carolina",77738,45554,3539,42015,32184
0500000US37047,37047,"Columbus County, North Carolina",45906,25278,1867,23411,20628
0500000US37049,37049,"Craven County, North Carolina",82786,52371,3582,48789,30415
0500000US37051,37051,"Cumberland County, North Carolina",247401,162442,11725,150717,84959
0500000US37053,37053,"Currituck County, North Carolina",19305,12745,707,12038,6560
0500000US37055,37055,"Dare County, North Carolina",28402,21065,1283,19782,7337
0500000US37057,37057,"Davidson County, North Carolina",130152,80314,5703,74611,49838
0500000US37059,37059,"Davie County, North Carolina",33163,20270,1422,18848,12893
0500000US37061,37061,"Duplin County, North Carolina",46081,28224,2138,26086,17857
0500000US37063,37063,"Durham County, North Carolina",225583,158442,10923,147519,67141
0500000US37065,37065,"Edgecombe County, North Carolina",44183,25083,1994,23089,19100
0500000US37067,37067,"Forsyth County, North Carolina",281931,180231,13258,166973,101700
0500000US37069,37069,"Franklin County, North Carolina",48917,30176,2616,27560,18741
0500000US37071,37071,"Gaston County, North Carolina",165160,101519,8426,93093,63641
0500000US37073,37073,"Gates County, North Carolina",9509,5742,348,5394,3767
0500000US37075,37075,"Graham County, North Carolina",7107,3737,306,3431,3370
0500000US37077,37077,"Granville County, North Carolina",46551,27083,1965,25118,19468
0500000US37079,37079,"Greene County, North Carolina",16990,9631,926,8705,7359
0500000US37081,37081,"Guilford County, North Carolina",398779,261230,20403,240827,137549
0500000US37083,37083,"Halifax County, North Carolina",43338,21967,1605,20362,21371
0500000US37085,37085,"Harnett County, North Carolina",91521,56789,4456,52333,34732
0500000US37087,37087,"Haywood County, North Carolina",49547,28139,1962,26177,21408
0500000US37089,37089,"Henderson County, North Carolina",89288,50788,5441,45347,38500
0500000US37091,37091,"Hertford County, North Carolina",20085,10093,786,9307,9992
0500000US37093,37093,"Hoke County, North Carolina",36653,22684,1802,20882,13969
0500000US37095,37095,"Hyde County, North Carolina",4838,2895,248,2647,1943
0500000US37097,37097,"Iredell County, North Carolina",127754,82049,5593,76456,45705
0500000US37099,37099,"Jackson County, North Carolina",34175,21513,1133,20380,12662
0500000US37101,37101,"Johnston County, North Carolina",132810,87256,5390,81866,45554
0500000US37103,37103,"Jones County, North Carolina",8311,4853,250,4603,3458
0500000US37105,37105,"Lee County, North Carolina",45481,29083,2298,26785,16398
0500000US37107,37107,"Lenoir County, North Carolina",46987,27564,1858,25706,19423
0500000US37109,37109,"Lincoln County, North Carolina",63208,39887,2540,37347,23321
0500000US37111,37111,"McDowell County, North Carolina",36562,19493,1434,18059,17069
0500000US37113,37113,"Macon County, North Carolina",28217,15259,929,14330,12958
0500000US37115,37115,"Madison County, North Carolina",17382,10233,1072,9161,7149
0500000US37117,37117,"Martin County, North Carolina",19534,10206,654,9552,9328
0500000US37119,37119,"Mecklenburg County, North Carolina",751054,540445,37571,502874,210609
0500000US37121,37121,"Mitchell County, North Carolina",12903,7083,444,6639,5820
0500000US37123,37123,"Montgomery County, North Carolina",21868,11681,742,10939,10187
0500000US37125,37125,"Moore County, North Carolina",73423,40266,3094,37172,33157
0500000US37127,37127,"Nash County, North Carolina",75741,46964,3673,43291,28777
0500000US37129,37129,"New Hanover County, North Carolina",172526,117142,9161,107981,55384
0500000US37131,37131,"Northampton County, North Carolina",17562,8612,560,8052,8950
0500000US37133,37133,"Onslow County, North Carolina",140005,99783,4929,94854,40222
0500000US37135,37135,"Orange County, North Carolina",112781,80066,6167,73899,32715
0500000US37137,37137,"Pamlico County, North Carolina",11149,6217,429,5788,4932
0500000US37139,37139,"Pasquotank County, North Carolina",32393,19998,1552,18446,12395
0500000US37141,37141,"Pender County, North Carolina",43443,26490,2518,23972,16953
0500000US37143,37143,"Perquimans County, North Carolina",11107,5416,349,5067,5691
0500000US37145,37145,"Person County, North Carolina",31308,18617,1660,16957,12691
0500000US37147,37147,"Pitt County, North Carolina",138169,94423,8479,85944,43746
0500000US37149,37149,"Polk County, North Carolina",17182,9365,619,8746,7817
0500000US37151,37151,"Randolph County, North Carolina",111893,69150,4405,64745,42743
0500000US37153,37153,"Richmond County, North Carolina",36492,19710,1472,18238,16782
0500000US37155,37155,"Robeson County, North Carolina",103153,53406,4667,48739,49747
0500000US37157,37157,"Rockingham County, North Carolina",75373,43676,3393,40283,31697
0500000US37159,37159,"Rowan County, North Carolina",109790,63680,4808,58872,46110
0500000US37161,37161,"Rutherford County, North Carolina",54487,28709,1687,27022,25778
0500000US37163,37163,"Sampson County, North Carolina",49687,29835,2773,27062,19852
0500000US37165,37165,"Scotland County, North Carolina",28479,13049,1135,11914,15430
0500000US37167,37167,"Stanly County, North Carolina",48579,28946,1883,27063,19633
0500000US37169,37169,"Stokes County, North Carolina",38275,22220,1666,20554,16055
0500000US37171,37171,"Surry County, North Carolina",58859,33608,2584,31024,25251
0500000US37173,37173,"Swain County, North Carolina",11277,6253,397,5856,5024
0500000US37175,37175,"Transylvania County, North Carolina",28047,15612,1142,14470,12435
0500000US37177,37177,"Tyrrell County, North Carolina",3486,1778,164,1614,1708
0500000US37179,37179,"Union County, North Carolina",155098,107385,7246,100139,47713
0500000US37181,37181,"Vance County, North Carolina",35101,19264,1844,17420,15837
0500000US37183,37183,"Wake County, North Carolina",734963,530343,36402,493941,204620
0500000US37185,37185,"Warren County, North Carolina",16963,8109,760,7349,8854
0500000US37187,37187,"Washington County, North Carolina",10294,5123,172,4951,5171
0500000US37189,37189,"Watauga County, North Carolina",45776,32251,1914,30337,13525
0500000US37191,37191,"Wayne County, North Carolina",96971,61235,4214,57021,35736
0500000US37193,37193,"Wilkes County, North Carolina",55906,29748,2282,27466,26158
0500000US37195,37195,"Wilson County, North Carolina",64020,38621,2863,35758,25399
0500000US37197,37197,"Yadkin County, North Carolina",30601,18082,1504,16578,12519
0500000US37199,37199,"Yancey County, North Carolina",14677,8060,869,7191,6617
0500000US38001,38001,"Adams County, North Dakota",2006,1438,87,1351,568
0500000US38003,38003,"Barnes County, North Dakota",9078,6541,279,6262,2537
0500000US38005,38005,"Benson County, North Dakota",4702,2989,68,2921,1713
0500000US38007,38007,"Billings County, North Dakota",739,537,21,516,202
0500000US38009,38009,"Bottineau County, North Dakota",5461,3683,198,3485,1778
0500000US38011,38011,"Bowman County, North Dakota",2556,1857,102,1755,699
0500000US38013,38013,"Burke County, North Dakota",1680,1199,61,1138,481
0500000US38015,38015,"Burleigh County, North Dakota",68634,53710,3261,50449,14924
0500000US38017,38017,"Cass County, North Dakota",126722,103196,5145,98051,23526
0500000US38019,38019,"Cavalier County, North Dakota",3227,2221,119,2102,1006
0500000US38021,38021,"Dickey County, North Dakota",4151,3014,132,2882,1137
0500000US38023,38023,"Divide County, North Dakota",1923,1313,81,1232,610
0500000US38025,38025,"Dunn County, North Dakota",3175,2296,206,2090,879
0500000US38027,38027,"Eddy County, North Dakota",1932,1387,65,1322,545
0500000US38029,38029,"Emmons County, North Dakota",2846,1797,68,1729,1049
0500000US38031,38031,"Foster County, North Dakota",2740,1935,77,1858,805
0500000US38033,38033,"Golden Valley County, North Dakota",1400,1036,97,939,364
0500000US38035,38035,"Grand Forks County, North Dakota",55835,43841,3035,40806,11994
0500000US38037,38037,"Grant County, North Dakota",2021,1398,102,1296,623
0500000US38039,38039,"Griggs County, North Dakota",1970,1328,71,1257,642
0500000US38041,38041,"Hettinger County, North Dakota",2052,1373,110,1263,679
0500000US38043,38043,"Kidder County, North Dakota",2007,1453,125,1328,554
0500000US38045,38045,"LaMoure County, North Dakota",3367,2343,128,2215,1024
0500000US38047,38047,"Logan County, North Dakota",1616,1064,58,1006,552
0500000US38049,38049,"McHenry County, North Dakota",4572,3130,199,2931,1442
0500000US38051,38051,"McIntosh County, North Dakota",2339,1478,110,1368,861
0500000US38053,38053,"McKenzie County, North Dakota",6299,4504,415,4089,1795
0500000US38055,38055,"McLean County, North Dakota",7666,5141,1392,3749,2525
0500000US38057,38057,"Mercer County, North Dakota",6903,4942,417,4525,1961
0500000US38059,38059,"Morton County, North Dakota",22631,17281,895,16386,5350
0500000US38061,38061,"Mountrail County, North Dakota",6759,5139,422,4717,1620
0500000US38063,38063,"Nelson County, North Dakota",2602,1751,72,1679,851
0500000US38065,38065,"Oliver County, North Dakota",1456,926,124,802,530
0500000US38067,38067,"Pembina County, North Dakota",5890,4177,203,3974,1713
0500000US38069,38069,"Pierce County, North Dakota",3637,2425,186,2239,1212
0500000US38071,38071,"Ramsey County, North Dakota",9293,6776,402,6374,2517
0500000US38073,38073,"Ransom County, North Dakota",4397,3011,192,2819,1386
0500000US38075,38075,"Renville County, North Dakota",2032,1483,108,1375,549
0500000US38077,38077,"Richland County, North Dakota",13268,10375,486,9889,2893
0500000US38079,38079,"Rolette County, North Dakota",9917,5370,78,5292,4547
0500000US38081,38081,"Sargent County, North Dakota",3137,2289,135,2154,848
0500000US38083,38083,"Sheridan County, North Dakota",1153,814,180,634,339
0500000US38085,38085,"Sioux County, North Dakota",2873,1672,162,1510,1201
0500000US38087,38087,"Slope County, North Dakota",600,424,24,400,176
0500000US38089,38089,"Stark County, North Dakota",21538,16838,1429,15409,4700
0500000US38091,38091,"Steele County, North Dakota",1637,1144,110,1034,493
0500000US38093,38093,"Stutsman County, North Dakota",17247,12805,665,12140,4442
0500000US38095,38095,"Towner County, North Dakota",1819,1293,96,1197,526
0500000US38097,38097,"Traill County, North Dakota",6516,4687,195,4492,1829
0500000US38099,38099,"Walsh County, North Dakota",8895,6408,384,6024,2487
0500000US38101,38101,"Ward County, North Dakota",52067,40914,2823,38091,11153
0500000US38103,38103,"Wells County, North Dakota",3543,2296,226,2070,1247
0500000US38105,38105,"Williams County, North Dakota",21229,16475,1602,14873,4754
0500000US39001,39001,"Adams County, Ohio",21995,11495,1495,10000,10500
0500000US39003,39003,"Allen County, Ohio",83535,52807,4766,48041,30728
0500000US39005,39005,"Ashland County, Ohio",42317,26949,1696,25253,15368
0500000US39007,39007,"Ashtabula County, Ohio",79811,47706,3108,44598,32105
0500000US39009,39009,"Athens County, Ohio",55961,36181,3827,32354,19780
0500000US39011,39011,"Auglaize County, Ohio",35836,24726,1962,22764,11110
0500000US39013,39013,"Belmont County, Ohio",58105,35970,1908,34062,22135
0500000US39015,39015,"Brown County, Ohio",35057,20749,1423,19326,14308
0500000US39017,39017,"Butler County, Ohio",289638,199211,17449,181762,90427
0500000US39019,39019,"Carroll County, Ohio",23063,13790,1008,12782,9273
0500000US39021,39021,"Champaign County, Ohio",31364,20622,1499,19123,10742
0500000US39023,39023,"Clark County, Ohio",109322,66804,4599,62205,42518
0500000US39025,39025,"Clermont County, Ohio",155748,106394,6249,100145,49354
0500000US39027,39027,"Clinton County, Ohio",32757,20800,1680,19120,11957
0500000US39029,39029,"Columbiana County, Ohio",86595,53356,3632,49724,33239
0500000US39031,39031,"Coshocton County, Ohio",29172,17247,1036,16211,11925
0500000US39033,39033,"Crawford County, Ohio",34386,20653,1346,19307,13733
0500000US39035,39035,"Cuyahoga County, Ohio",1023102,647666,47066,600600,375436
0500000US39037,39037,"Darke County, Ohio",41025,26326,1882,24444,14699
0500000US39039,39039,"Defiance County, Ohio",30739,20202,1035,19167,10537
0500000US39041,39041,"Delaware County, Ohio",135869,100362,5241,95121,35507
0500000US39043,39043,"Erie County, Ohio",61954,40587,2965,37622,21367
0500000US39045,39045,"Fairfield County, Ohio",115409,77752,3719,74033,37657
0500000US39047,39047,"Fayette County, Ohio",22748,13991,1024,12967,8757
0500000US39049,39049,"Franklin County, Ohio",941209,670759,46175,624584,270450
0500000US39051,39051,"Fulton County, Ohio",33159,22494,1108,21386,10665
0500000US39053,39053,"Gallia County, Ohio",24328,13235,1394,11841,11093
0500000US39055,39055,"Geauga County, Ohio",73319,49946,3290,46656,23373
0500000US39057,39057,"Greene County, Ohio",132889,87770,6488,81282,45119
0500000US39059,39059,"Guernsey County, Ohio",31721,18740,1149,17591,12981
0500000US39061,39061,"Hamilton County, Ohio",636411,427045,30941,396104,209366
0500000US39063,39063,"Hancock County, Ohio",60106,41646,2176,39470,18460
0500000US39065,39065,"Hardin County, Ohio",25299,16319,1444,14875,8980
0500000US39067,39067,"Harrison County, Ohio",12752,7598,449,7149,5154
