GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
0500000US35006,35006,"Cibola County, New Mexico",21314,*****,8361,625,8472,792,2999,494,1482,314,17296,822,6052,683,7733,712,2288,427,1223,283,1377,486,742,362,361,259,205,116,69,64,2102,719,1270,691,224,150,418,218,190,135,539,217,297,173,154,111,88,101,0,161,0,161,0,161,0,161,0,161,0,161
0500000US35009,35009,"Curry County, New Mexico",33890,265,8188,627,17865,1015,4976,662,2861,364,26954,979,6149,667,14973,1021,3552,497,2280,338,3256,607,1039,317,957,397,934,338,326,153,993,330,311,204,366,201,172,155,144,124,2033,519,640,271,1072,452,210,153,111,87,654,369,49,51,497,330,108,147,0,161
0500000US35013,35013,"Dona Ana County, New Mexico",149813,272,49959,1832,74914,2451,17334,1222,7606,705,118367,2423,34938,2157,62898,2396,13643,1083,6888,704,18449,1960,8767,1203,7263,1327,2124,519,295,168,4038,687,2853,626,905,300,243,148,37,45,7178,1056,2720,560,2858,769,1239,446,361,177,1781,771,681,301,990,660,85,90,25,40
0500000US35015,35015,"Eddy County, New Mexico",39891,141,10014,676,21569,1217,5240,781,3068,395,32845,1002,7236,803,18913,1193,3808,594,2888,384,4769,911,2190,561,1574,569,841,404,164,105,896,339,214,153,282,207,400,248,0,161,1347,467,374,195,766,358,191,177,16,26,34,53,0,161,34,53,0,161,0,161
0500000US35017,35017,"Grant County, New Mexico",24172,51,6114,688,13706,1134,2703,538,1649,343,20192,699,4425,621,12036,952,2163,460,1568,313,2270,612,942,364,1092,534,209,127,27,36,342,246,96,90,111,161,129,117,6,11,1335,470,618,313,467,291,202,141,48,67,33,55,33,55,0,161,0,161,0,161
0500000US35025,35025,"Lea County, New Mexico",43531,148,11071,810,24645,1154,5214,661,2601,342,37074,838,8268,802,22278,1130,4098,514,2430,319,3406,659,1348,385,1297,427,597,247,164,91,1248,348,782,283,333,268,133,102,0,161,1481,472,510,238,593,277,371,185,7,12,322,221,163,127,144,154,15,27,0,161
0500000US35027,35027,"Lincoln County, New Mexico",17301,124,4047,617,8842,861,2903,516,1509,461,14350,567,3042,600,7479,796,2348,488,1481,457,1509,555,439,250,810,452,232,164,28,37,401,302,161,86,201,286,39,46,0,161,894,361,378,322,232,179,284,233,0,161,147,124,27,40,120,116,0,161,0,161
0500000US35029,35029,"Luna County, New Mexico",20545,94,5241,630,10091,768,3085,467,2128,461,17201,801,4807,623,8604,1009,2113,366,1677,344,1820,638,298,215,938,534,570,280,14,23,266,122,104,82,130,90,0,161,32,27,1233,554,32,44,419,224,377,234,405,359,25,46,0,161,0,161,25,46,0,161
0500000US35031,35031,"McKinley County, New Mexico",52230,142,22292,1032,20183,1399,6065,851,3690,447,49290,668,21033,1018,19076,1450,5710,839,3471,432,890,362,351,254,343,192,178,141,18,31,260,161,205,136,8,14,0,161,47,78,1481,529,608,350,609,339,156,115,108,115,309,265,95,100,147,178,21,39,46,69
0500000US35035,35035,"Otero County, New Mexico",49777,152,11995,943,28145,1573,6863,811,2774,507,41033,977,9374,932,24224,1406,4806,640,2629,484,4733,931,1421,483,2003,620,1240,456,69,86,1058,393,475,334,214,163,356,227,13,22,2321,562,605,220,1333,442,320,151,63,63,632,263,120,75,371,188,141,128,0,161
0500000US35039,35039,"Rio Arriba County, New Mexico",31888,45,11359,638,15245,848,3422,494,1862,256,29070,593,9931,674,14458,854,2936,447,1745,259,1513,391,855,273,410,208,192,91,56,45,632,236,485,221,29,35,68,48,50,44,673,319,88,72,348,246,226,202,11,21,0,161,0,161,0,161,0,161,0,161
0500000US35043,35043,"Sandoval County, New Mexico",88017,143,28460,1051,44116,1719,10650,1074,4791,462,74076,1422,22957,1041,38235,1598,8482,866,4402,486,4724,1084,1916,577,2006,627,613,274,189,129,4462,930,1988,644,1566,509,761,290,147,168,4308,828,1313,539,2181,555,761,440,53,51,447,296,286,281,128,85,33,52,0,161
0500000US35045,35045,"San Juan County, New Mexico",94116,394,32406,1594,46898,1831,9943,1124,4869,584,81107,1552,26859,1793,41401,1522,8531,1045,4316,557,8052,1439,3195,699,3606,1016,817,379,434,244,1259,450,756,344,333,214,99,122,71,94,3448,759,1437,525,1492,409,471,254,48,52,250,132,159,104,66,81,25,40,0,161
0500000US35047,35047,"San Miguel County, New Mexico",23365,104,9334,736,9286,996,3205,565,1540,330,19790,706,6895,747,8743,994,2679,526,1473,332,2132,509,1539,446,147,120,379,185,67,61,748,375,373,183,266,239,109,102,0,161,560,269,392,241,130,141,38,44,0,161,135,82,135,82,0,161,0,161,0,161
0500000US35049,35049,"Santa Fe County, New Mexico",116448,154,37523,1547,52533,2015,19768,1417,6624,604,94869,1988,27989,1625,45640,1741,15577,1193,5663,602,10542,1340,4760,887,3023,727,2107,453,652,330,4540,1191,1865,587,1303,587,1247,470,125,110,5747,856,2591,502,2376,554,616,221,164,117,750,407,318,226,191,150,221,255,20,34
0500000US35055,35055,"Taos County, New Mexico",25886,118,8546,639,10784,991,4849,713,1707,289,23104,666,7528,718,9760,971,4229,659,1587,275,1390,527,590,319,417,288,338,198,45,53,450,302,108,115,232,229,106,121,4,9,789,335,235,158,307,198,176,134,71,77,153,196,85,100,68,108,0,161,0,161
0500000US35061,35061,"Valencia County, New Mexico",54896,233,17103,933,26168,1273,8726,777,2899,517,45190,1331,13032,958,23203,1271,6431,804,2524,467,4032,1038,1917,722,1006,428,987,424,122,120,3944,808,1594,452,1192,410,996,324,162,177,1657,509,539,297,715,365,312,165,91,75,73,76,21,35,52,65,0,161,0,161
0500000US36001,36001,"Albany County, New York",249238,41,97836,1964,108055,2108,27839,1492,15508,823,208994,2122,72163,2052,98917,2082,23418,1409,14496,770,19192,1662,11753,1374,4328,670,2546,542,565,213,14067,1425,9952,1164,2471,613,1392,383,252,167,5494,840,3369,584,1514,481,416,251,195,162,1491,414,599,246,825,352,67,76,0,158
0500000US36003,36003,"Allegany County, New York",41453,54,13932,533,20245,663,4613,399,2663,223,34252,677,9856,583,18340,635,3725,385,2331,197,3583,427,1754,316,1022,245,628,206,179,82,2544,411,1710,314,454,154,240,123,140,92,949,290,600,263,316,161,20,16,13,15,125,84,12,14,113,88,0,158,0,158
0500000US36005,36005,"Bronx County, New York",1049191,209,483056,5500,343293,5838,156478,3672,66364,1820,923218,5094,414485,5895,306816,5738,139696,3676,62221,1834,73582,3938,38570,2549,21949,2032,10273,1038,2790,537,32675,1949,20108,1457,7801,1116,4059,659,707,242,10105,1275,5343,827,3043,741,1543,433,176,141,9611,1087,4550,768,3684,774,907,316,470,238
0500000US36007,36007,"Broome County, New York",163593,113,54546,1527,74369,1954,21175,1219,13503,735,138083,1770,39875,1733,68159,2016,17697,1133,12352,689,14979,1482,7875,1068,3681,674,2546,401,877,211,6022,912,4207,636,1031,490,608,250,176,96,3829,742,2375,640,1103,386,273,108,78,64,680,354,214,125,395,303,51,48,20,34
0500000US36009,36009,"Cattaraugus County, New York",65840,78,19765,703,32596,994,8869,734,4610,356,56353,779,14838,693,30141,960,7251,641,4123,313,5296,662,2515,466,1343,389,1115,255,323,147,2656,474,1685,297,525,251,345,167,101,94,1401,349,646,232,538,185,154,110,63,46,134,107,81,71,49,58,4,7,0,158
0500000US36011,36011,"Cayuga County, New York",66679,168,19909,819,34023,1328,7730,729,5017,451,57110,857,14663,853,31232,1318,6609,611,4606,402,4901,625,2457,418,1554,449,628,241,262,140,3793,524,2368,428,931,340,408,229,86,54,773,305,352,149,283,200,75,69,63,88,102,85,69,74,23,36,10,20,0,158
0500000US36013,36013,"Chautauqua County, New York",111079,144,33533,1376,55483,1764,13799,839,8264,631,95078,1356,24404,1427,51795,1728,11446,837,7433,597,9619,1181,4679,753,2399,613,1955,402,586,198,4197,550,3398,458,434,186,170,94,195,220,1677,457,600,239,799,335,228,81,50,52,508,226,452,221,56,63,0,158,0,158
0500000US36015,36015,"Chemung County, New York",72314,59,21585,965,35243,1342,10048,869,5438,512,60284,1019,15382,934,32373,1210,7613,734,4916,487,6848,818,2880,577,2126,496,1483,404,359,157,3076,454,2132,324,295,118,563,215,86,90,1879,433,976,290,449,266,377,176,77,77,227,129,215,129,0,158,12,19,0,158
0500000US36017,36017,"Chenango County, New York",42049,61,11250,672,21583,1006,5757,587,3459,269,37228,627,9220,670,20141,1000,4630,525,3237,250,2838,555,1096,272,860,335,714,221,168,130,1095,233,511,149,276,145,268,114,40,48,864,261,413,166,292,152,145,97,14,18,24,26,10,12,14,22,0,158,0,158
0500000US36019,36019,"Clinton County, New York",69438,149,24461,1021,32169,1308,8238,706,4570,430,57027,1224,16845,1278,29503,1285,6552,603,4127,451,7020,1096,3764,840,1833,483,1079,347,344,128,4097,450,3025,414,627,252,346,174,99,70,923,366,465,199,197,144,261,179,0,158,371,156,362,155,9,15,0,158,0,158
0500000US36021,36021,"Columbia County, New York",52506,125,15174,935,26651,1110,6341,699,4340,507,45348,1003,12035,991,24329,973,5334,589,3650,504,3188,789,1168,431,1095,558,486,210,439,229,2763,627,1276,309,875,402,362,176,250,184,1164,450,664,413,347,222,152,161,1,3,43,46,31,38,5,8,7,18,0,158
0500000US36023,36023,"Cortland County, New York",39890,311,14331,697,18875,869,4123,496,2561,302,32973,848,9665,831,17462,824,3426,455,2420,282,2811,545,1424,342,927,325,420,150,40,30,3670,575,3120,508,311,176,176,140,63,53,387,171,90,83,175,131,101,94,21,34,49,60,32,52,0,158,0,158,17,27
0500000US36025,36025,"Delaware County, New York",39285,105,10807,703,19806,996,5014,605,3658,406,33908,835,8236,835,18330,1013,4156,500,3186,391,2261,541,954,321,662,243,443,248,202,110,2399,583,1487,484,474,351,201,111,237,101,703,367,126,82,330,231,214,161,33,48,14,19,4,7,10,17,0,158,0,158
0500000US36027,36027,"Dutchess County, New York",238398,31,79681,1770,118802,2309,25056,1210,14859,861,204227,1928,60520,1767,109931,2425,20611,1178,13165,838,17148,1775,8856,1275,4665,791,2668,550,959,266,10136,1249,5680,860,2672,672,1332,355,452,201,5357,812,3716,629,1055,369,371,172,215,134,1530,445,909,314,479,253,74,66,68,82
0500000US36029,36029,"Erie County, New York",754295,*****,255927,2742,350509,4296,86272,2631,61587,1593,652321,3948,199295,3751,325204,4484,71502,2250,56320,1621,74639,3737,40074,2374,17938,1815,12298,1382,4329,705,15295,1221,10621,938,2983,712,1268,323,423,170,9190,1169,4304,754,3520,733,979,272,387,138,2850,739,1633,675,864,301,225,122,128,106
0500000US36031,36031,"Essex County, New York",32556,117,8722,693,17036,1004,4323,624,2475,309,28452,666,6753,693,15746,998,3643,550,2310,327,1343,407,608,269,318,175,369,192,48,60,1403,327,741,171,448,245,139,85,75,81,1280,474,542,294,524,347,172,119,42,49,78,65,78,65,0,158,0,158,0,158
0500000US36033,36033,"Franklin County, New York",42489,186,13565,767,21297,938,4883,432,2744,339,34130,743,9101,665,18785,810,3737,403,2507,310,3996,661,1917,379,1227,532,732,240,120,81,3667,442,2209,319,1005,320,353,128,100,68,664,166,326,127,260,142,61,50,17,23,32,32,12,19,20,26,0,158,0,158
0500000US36035,36035,"Fulton County, New York",45278,222,12507,680,23027,1028,5916,636,3828,446,39212,707,9882,668,20936,1064,4771,529,3623,442,3849,756,1427,412,1456,480,880,337,86,64,1609,304,1087,240,249,109,170,101,103,64,421,178,96,68,214,150,95,70,16,29,187,191,15,25,172,190,0,158,0,158
0500000US36037,36037,"Genesee County, New York",47747,57,12763,756,25132,1114,5909,710,3943,374,41720,736,10150,720,23207,1058,4903,581,3460,349,3632,699,1379,364,1278,429,665,262,310,148,1652,463,911,338,452,228,153,92,136,122,727,288,323,187,184,130,183,114,37,58,16,20,0,158,11,18,5,8,0,158
0500000US36039,36039,"Greene County, New York",40498,359,13925,879,18354,1124,4802,598,3417,406,35646,780,11103,967,17564,1102,4093,537,2886,408,1807,480,917,350,318,203,407,220,165,100,2695,463,1718,323,414,205,218,150,345,225,248,139,99,101,44,55,84,96,21,37,102,77,88,73,14,23,0,158,0,158
0500000US36043,36043,"Herkimer County, New York",51949,73,14801,739,26755,1091,6181,613,4212,354,46521,638,12539,708,24865,1015,5281,553,3836,352,3287,543,1266,354,1167,361,606,221,248,150,1744,470,895,340,552,241,187,98,110,89,349,142,88,75,136,93,107,76,18,29,48,57,13,16,35,54,0,158,0,158
0500000US36045,36045,"Jefferson County, New York",92665,90,25407,1191,49885,1683,11549,896,5824,427,74337,1532,19016,1169,40838,1717,9294,662,5189,405,9202,1279,3740,809,3534,680,1490,465,438,191,2935,634,1406,512,1201,382,278,118,50,47,3926,622,780,246,2685,535,327,168,134,90,2265,622,465,157,1627,616,160,154,13,18
0500000US36047,36047,"Kings County, New York",1989865,194,819806,8171,794365,9401,233724,4878,141970,3200,1800555,5313,723153,8667,729414,9049,212814,4671,135174,3357,120880,4539,58017,2925,43254,2648,14452,1336,5157,1000,29507,2029,16837,1527,9329,1365,2984,499,357,165,20161,1654,13076,1371,4744,845,1964,437,377,201,18762,1928,8723,1214,7624,1224,1510,422,905,304
0500000US36049,36049,"Lewis County, New York",21425,88,5197,536,12631,748,2282,376,1315,200,19035,458,4542,477,11365,671,1903,316,1225,199,1115,366,425,188,491,268,133,112,66,71,622,260,69,58,408,222,129,144,16,19,478,181,130,88,276,154,64,68,8,14,175,95,31,54,91,68,53,68,0,158
0500000US36051,36051,"Livingston County, New York",53283,78,18803,658,25904,963,5520,672,3056,414,44391,1007,12910,936,24049,1011,4597,612,2835,407,3868,580,2337,485,916,322,478,184,137,78,4148,657,2946,469,760,341,369,129,73,82,644,295,417,205,140,134,76,80,11,18,232,115,193,111,39,37,0,158,0,158
0500000US36053,36053,"Madison County, New York",57807,124,19198,812,28448,1092,6764,593,3397,443,49323,859,13370,898,27024,1087,5698,536,3231,424,3402,785,2055,599,713,249,559,202,75,64,3067,445,2261,385,380,198,368,156,58,49,1879,467,1412,386,295,144,139,98,33,41,136,93,100,83,36,41,0,158,0,158
0500000US36055,36055,"Monroe County, New York",592896,59,206572,2934,275677,3791,72249,2780,38398,1441,508989,3132,160583,3376,253378,3384,60363,2463,34665,1370,58819,3163,30253,2158,16471,1814,9276,939,2819,472,12817,985,8668,836,2146,494,1615,374,388,168,8969,896,5078,652,2554,586,911,301,426,179,3302,596,1990,459,1128,335,84,58,100,81
0500000US36057,36057,"Montgomery County, New York",39654,62,11608,708,18972,983,5764,547,3310,366,34648,661,9452,749,17363,952,4715,499,3118,351,2483,591,1002,347,710,278,705,264,66,64,2078,404,882,271,799,252,293,131,104,65,329,161,250,150,47,55,32,27,0,158,116,81,22,36,53,35,19,33,22,40
0500000US36059,36059,"Nassau County, New York",1063482,18,313758,3535,588656,5285,84054,2887,77014,2161,983225,3977,281909,3732,553812,4861,74965,2745,72539,2221,47988,3539,18067,2069,21539,2267,5787,951,2595,444,19305,1574,6330,869,9560,1270,1979,483,1436,340,8429,1194,5465,967,1837,521,809,399,318,119,4535,745,1987,519,1908,498,514,294,126,104
0500000US36061,36061,"New York County, New York",1381465,232,667143,6635,462258,7051,175375,4835,76689,2482,1167788,6361,530026,7267,409597,6889,156326,4454,71839,2424,97327,4729,58051,3040,26337,2438,10239,1549,2700,538,37331,2250,24093,1712,7465,1245,4939,892,834,258,54199,2831,40543,2368,10163,1366,2490,553,1003,396,24820,1923,14430,1594,8696,1190,1381,423,313,250
0500000US36063,36063,"Niagara County, New York",177064,157,54689,1563,87673,2088,21043,1197,13659,806,155481,1475,43989,1687,81756,2006,17018,1106,12718,774,14894,1278,7331,906,3803,699,2978,613,782,252,4173,789,2378,622,1126,388,615,249,54,53,1701,481,482,219,774,292,374,204,71,93,815,341,509,281,214,142,58,55,34,55
0500000US36065,36065,"Oneida County, New York",191704,14,60287,1495,91080,2294,24444,1420,15893,835,161399,2013,45048,1756,82534,2278,19367,1194,14450,735,17339,1729,8344,1082,4990,872,2870,508,1135,329,8926,997,5123,748,1785,439,1803,485,215,108,3278,693,1447,306,1467,469,283,171,81,85,762,257,325,153,304,201,121,125,12,20
0500000US36067,36067,"Onondaga County, New York",368291,50,125829,2050,171239,2939,45737,1979,25486,1031,308010,2616,89454,2478,158020,2925,37578,1841,22958,1047,39737,2186,23318,1623,8494,1082,6233,810,1692,363,10718,1076,6760,823,2174,654,1279,359,505,215,7530,888,5040,603,1651,553,545,222,294,175,2296,685,1257,466,900,352,102,73,37,42
0500000US36069,36069,"Ontario County, New York",84926,185,24235,978,44755,1343,10423,805,5513,499,71870,1267,17970,1106,40587,1456,8452,806,4861,524,7113,1033,3464,615,2052,507,1247,317,350,142,3616,654,1573,345,1314,497,525,211,204,173,2238,472,1219,305,722,246,199,128,98,58,89,93,9,16,80,86,0,158,0,158
0500000US36071,36071,"Orange County, New York",291468,65,95656,2179,149588,2977,29437,1644,16787,980,249775,2649,76496,2238,134476,2657,23447,1446,15356,1011,20789,2005,9074,1288,7436,1423,3528,674,751,232,10036,1376,4828,898,3624,900,1313,454,271,160,7875,998,4013,746,2578,743,949,284,335,171,2993,938,1245,411,1474,811,200,156,74,77
0500000US36073,36073,"Orleans County, New York",34891,123,10756,559,17121,861,4676,584,2338,267,29209,712,8292,595,15131,895,3570,545,2216,269,2870,533,892,271,1337,378,609,229,32,39,2116,385,1133,300,532,174,361,134,90,67,696,202,439,173,121,102,136,87,0,158,0,158,0,158,0,158,0,158,0,158
0500000US36075,36075,"Oswego County, New York",99525,151,32903,1456,48498,1831,12016,1104,6108,691,84438,1349,24326,1577,44882,1877,9444,1050,5786,645,10089,1286,5358,791,2512,595,1953,476,266,154,3737,694,2535,562,764,304,399,134,39,40,1091,314,536,223,318,159,220,136,17,17,170,89,148,74,22,29,0,158,0,158
0500000US36077,36077,"Otsego County, New York",53456,110,18384,636,25943,1121,5383,581,3746,345,43093,1061,11640,877,23532,982,4425,540,3496,351,4883,822,2648,612,1421,464,644,194,170,92,3820,745,3107,660,525,264,174,113,14,15,1548,353,886,272,456,234,140,98,66,74,112,87,103,89,9,19,0,158,0,158
0500000US36079,36079,"Putnam County, New York",79782,92,21642,1167,47124,1765,6869,940,4147,592,72218,932,18810,1000,43932,1639,5675,874,3801,571,2218,610,695,332,870,321,576,230,77,73,3711,725,1356,363,1658,534,442,214,255,177,1262,565,541,291,545,351,176,156,0,158,373,202,240,178,119,102,0,158,14,24
0500000US36081,36081,"Queens County, New York",1859535,*****,644727,6058,874413,8707,211343,5819,129052,2935,1646093,7011,555778,6860,783889,8441,186323,5354,120103,2681,134775,5853,50486,3037,61079,3465,17625,2065,5585,814,41417,2937,21072,1980,14368,1530,4449,644,1528,549,15633,1569,8522,1092,4914,866,1739,429,458,212,21617,2222,8869,1329,10163,1439,1207,387,1378,553
0500000US36083,36083,"Rensselaer County, New York",127143,144,42777,1421,60340,1735,15681,1076,8345,548,106311,1673,30922,1559,54643,1666,12970,974,7776,525,11172,1221,6455,919,2653,648,1746,419,318,132,5976,864,3295,568,1890,519,674,194,117,71,2840,533,1689,376,741,395,276,159,134,81,844,391,416,234,413,269,15,25,0,158
0500000US36085,36085,"Richmond County, New York",384764,19,119490,2664,204995,3778,33409,1748,26870,1371,353407,2487,106255,2784,192398,3659,29787,1753,24967,1308,18136,2016,6953,1207,7745,1222,2408,499,1030,253,8079,1361,3129,580,3528,1065,820,255,602,233,3895,791,2668,710,764,319,252,144,211,151,1247,409,485,240,560,241,142,121,60,32
0500000US36087,36087,"Rockland County, New York",230196,83,72566,1619,124841,2078,18990,1287,13799,781,210422,1732,63313,1617,116858,2090,17296,1233,12955,810,11565,1151,4576,807,5390,894,1120,302,479,184,4828,970,2752,734,1536,503,286,202,254,135,2420,597,1500,503,579,206,270,164,71,60,961,256,425,159,478,218,18,32,40,48
0500000US36089,36089,"St. Lawrence County, New York",91867,106,31805,927,43209,1247,10745,870,6108,403,74112,1026,20271,966,39850,1244,8500,695,5491,378,10030,1185,5948,853,2077,598,1615,371,390,153,4642,601,3327,536,762,218,414,166,139,86,2600,484,1967,441,419,166,183,105,31,34,483,160,292,124,101,73,33,42,57,68
0500000US36091,36091,"Saratoga County, New York",175006,155,49666,1464,94405,2100,20434,1315,10501,806,151293,1983,38464,1630,85830,2010,17264,1238,9735,799,12317,1588,5174,916,4874,1010,1861,461,408,163,6558,1107,3390,736,1904,526,984,366,280,146,3999,695,2258,442,1363,442,300,167,78,66,839,363,380,206,434,296,25,42,0,158
0500000US36093,36093,"Schenectady County, New York",121680,108,38540,1085,59060,1765,15117,1155,8963,625,104529,1438,30704,1140,53661,1697,12113,951,8051,623,8298,971,3480,614,2469,636,1744,429,605,218,6360,927,3134,648,1981,533,1029,372,216,104,2006,459,985,306,793,331,161,100,67,64,487,216,237,122,156,139,70,70,24,37
0500000US36095,36095,"Schoharie County, New York",26905,112,8333,678,13438,966,2996,491,2138,326,23206,567,6179,632,12818,996,2157,397,2052,314,1258,401,576,223,297,212,348,258,37,34,2165,416,1502,331,268,172,374,229,21,37,276,161,76,96,55,57,117,99,28,39,0,158,0,158,0,158,0,158,0,158
