GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD04,HD02_VD04,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD14,HD02_VD14,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22
0500000US29225,29225,"Webster County, Missouri",20601,5222,31630,4351,31258,4739,32136,9061,14181,10880,48750,15110,48000,26467,85342,27881,15760,2583,14309,1876,17778,5708,12872,1955,33234,8132,33328,7747,-,**
0500000US29510,29510,"St. Louis city, Missouri",25646,990,28433,2209,26429,1714,28180,2538,19960,2086,51203,4773,52978,8316,17917,7100,23240,1626,21253,1930,27174,1863,13507,936,47045,6451,50597,5116,23125,9848
0500000US30013,30013,"Cascade County, Montana",23877,1646,29925,5569,26238,2311,26924,3863,25197,8058,64563,10063,65089,10023,39798,62909,18557,1590,17051,1765,20600,3662,15265,1877,53059,16595,53158,15612,36667,85733
0500000US30029,30029,"Flathead County, Montana",30172,3468,34347,4009,30301,4798,31009,4579,24132,4294,54635,5597,54942,6470,38261,21587,24648,3033,21110,3197,28510,5309,16997,2030,42367,11679,42500,12683,26513,32262
0500000US30031,30031,"Gallatin County, Montana",31539,2704,34550,4967,29433,4828,30476,5088,21125,7543,44690,7381,45043,7659,33490,2665,29444,3095,24985,2470,27398,3010,20992,3849,43913,5061,43090,4503,56563,2447
0500000US30047,30047,"Lake County, Montana",16289,3579,24205,6819,21544,8282,22202,6592,17236,33174,35938,33810,26719,27822,81435,16917,13165,3348,11589,3092,11400,6849,11640,2172,35179,19486,36964,9833,24420,20214
0500000US30049,30049,"Lewis and Clark County, Montana",23141,4089,31064,8662,26953,8163,28932,9780,19658,4779,47250,6526,45972,7024,66071,44229,21085,1778,20097,2400,26359,5846,16323,1603,26914,11178,27052,19353,26250,21263
0500000US30063,30063,"Missoula County, Montana",25349,2248,30142,4375,26588,5162,27841,7283,24929,7151,38438,19835,37027,16466,56012,54430,21901,2849,19234,2542,20490,5447,18439,2331,30088,4959,29712,5569,31450,25009
0500000US30081,30081,"Ravalli County, Montana",20452,3101,26474,6348,24268,6655,30014,12110,17734,9363,42770,11544,39438,10099,46118,10912,17843,2136,15684,1983,12853,3509,16701,1335,73594,48961,85562,32105,32011,24363
0500000US30093,30093,"Silver Bow County, Montana",21911,1694,28226,4871,22813,7052,25476,7331,19063,8840,34471,22939,34471,22939,-,**,19564,3175,16221,1391,18180,4806,15824,1174,24794,16054,24523,14474,43438,28392
0500000US30111,30111,"Yellowstone County, Montana",26044,2238,32958,3794,23807,2711,26431,5391,18264,2142,48214,4274,48363,4289,46012,10693,23549,1439,21680,1683,25455,2200,16497,1884,44410,9539,43819,8259,57813,54331
0500000US31001,31001,"Adams County, Nebraska",22471,2151,25403,7370,20702,2835,21798,7886,17208,5325,41250,24244,44688,26103,23977,1508,21580,2138,21068,2228,24814,17404,19037,2572,35167,21890,35167,21890,-,**
0500000US31019,31019,"Buffalo County, Nebraska",26479,1853,32750,3886,27205,2676,28801,3080,14844,6778,45833,9915,45076,9407,66029,9879,21670,4601,20182,4651,23531,5903,18313,4088,27300,7169,25075,10062,30734,1819
0500000US31025,31025,"Cass County, Nebraska",29190,3744,34669,12440,30518,5722,40303,11175,17708,7612,58750,26909,67500,25987,29667,31802,22885,8560,20523,6599,27500,19129,17616,3703,95206,21826,99316,19839,36750,15578
0500000US31043,31043,"Dakota County, Nebraska",25820,4966,31528,3156,30045,14561,32806,8428,16875,4162,32231,2241,32231,2241,-,**,20846,5139,19422,3719,19444,8190,19413,4178,49803,55034,49803,55034,-,**
0500000US31047,31047,"Dawson County, Nebraska",21987,2286,31488,5112,28655,6288,28954,6680,27794,26701,66014,6688,65779,10120,-,**,18594,2718,17773,2751,18452,6008,17104,2802,65265,25683,65417,22711,-,**
0500000US31053,31053,"Dodge County, Nebraska",23927,2216,27170,4723,26402,2445,26827,3943,22906,6019,54583,28975,54583,28975,-,**,21096,1872,19369,3071,26152,7272,16880,2526,25104,24653,26667,24998,-,**
0500000US31055,31055,"Douglas County, Nebraska",31020,720,35681,1946,30824,1136,31926,1341,22525,2343,60254,5168,59136,5104,73233,19663,27380,1228,25161,1113,30166,1612,19462,1017,50357,5211,50831,4874,33456,21524
0500000US31067,31067,"Gage County, Nebraska",22324,2137,29790,4060,28957,3439,30625,4575,20350,4420,51413,7574,51250,3241,65469,81723,17824,2778,16556,2258,23627,2724,14362,1888,29362,20859,29694,25412,26484,43056
0500000US31079,31079,"Hall County, Nebraska",27334,3247,33963,3547,31567,2557,32216,2333,25750,10164,58456,13230,58456,13230,-,**,19274,2145,18513,1781,20810,6644,14332,2731,47426,16727,46324,21229,-,**
0500000US31109,31109,"Lancaster County, Nebraska",28103,1361,31671,1780,28220,1754,28059,1863,29863,4679,47371,4216,47865,4927,45888,29087,25462,1179,23294,1402,26242,1264,17146,955,42440,6791,41826,7254,52917,18677
0500000US31111,31111,"Lincoln County, Nebraska",22451,3038,27363,6432,22422,3088,22292,9436,22529,2502,36250,11346,32283,18677,36627,40087,20565,2181,19092,2355,22675,5468,16861,2822,42597,15649,42655,14687,-,**
0500000US31119,31119,"Madison County, Nebraska",22349,2351,30612,6916,21743,9007,24936,9254,14602,21475,55018,12378,55370,11763,-,**,20641,1684,20341,2265,24243,2236,14630,1751,40469,7142,40469,7142,-,**
0500000US31141,31141,"Platte County, Nebraska",24875,4756,30212,4038,28790,7238,30496,2955,18288,5581,47760,21682,43889,21702,-,**,20681,3625,18150,2798,24350,10414,16813,2225,57733,33173,44828,33082,73393,42973
0500000US31153,31153,"Sarpy County, Nebraska",36748,1281,41000,2460,38641,3139,39360,3353,30273,10952,50988,12736,51129,12687,42083,64946,31805,2508,29115,1807,34061,3297,18128,1608,46627,13348,46427,15053,48618,43676
0500000US31155,31155,"Saunders County, Nebraska",30783,3909,38098,4021,33241,3306,35900,7143,23224,4580,61625,27379,62656,29422,50795,31901,20094,6156,16605,2317,26992,13773,13904,2352,42667,18153,44083,23914,-,**
0500000US31157,31157,"Scotts Bluff County, Nebraska",19929,1685,22260,3382,19905,2798,20219,3608,18718,7098,41326,8877,41109,9663,111045,56935,17395,2373,16339,1705,22167,4154,14003,1381,48882,16377,48487,17187,-,**
0500000US32001,32001,"Churchill County, Nevada",25016,5927,34911,13918,30556,17974,40359,12873,22733,13592,46348,36987,45907,39629,-,**,22715,2126,21642,2874,24619,8123,13400,4036,85521,32026,75831,63951,-,**
0500000US32003,32003,"Clark County, Nevada",37640,714,43067,1216,36838,1125,39309,1168,23738,2290,67485,3408,69712,3670,53158,9991,31392,724,27345,843,32364,1134,18653,785,59398,3112,60437,1998,44808,7640
0500000US32005,32005,"Douglas County, Nevada",33549,3925,36924,5503,35616,5495,36967,9563,31526,4010,55186,26883,56862,18557,36005,42830,30628,4063,26278,3412,27452,17946,25804,6733,43646,5580,43264,6689,80395,16183
0500000US32007,32007,"Elko County, Nevada",37602,4638,46151,8302,41750,15707,45911,10320,19783,5411,74334,24675,74334,24675,-,**,29110,6561,24241,6778,26845,5649,16684,10068,39489,15978,39583,17767,-,**
0500000US32019,32019,"Lyon County, Nevada",30910,5152,31945,9626,30922,6134,41974,10453,17383,15182,62708,47809,44583,66385,62894,43923,27731,12318,22050,6858,22419,10672,21611,8789,39812,25845,39812,25845,-,**
0500000US32023,32023,"Nye County, Nevada",24272,5605,38969,13836,24972,19394,41622,15408,15282,12867,42224,36039,41959,31563,61058,91033,16875,5949,14620,1926,22222,14673,13688,1778,56417,21810,66667,34033,50398,7275
0500000US32031,32031,"Washoe County, Nevada",34689,1548,39717,2144,32874,2095,34187,2645,28251,3288,65099,4215,65184,4100,64050,18960,29952,1986,25659,1762,30686,2312,19983,1440,56280,8674,59242,10137,38899,15782
0500000US32510,32510,"Carson City, Nevada",29017,3024,33011,6396,29763,5231,29395,6631,30917,8353,52143,67404,50952,56259,87792,128024,26686,2725,23665,4275,26525,6389,19621,6548,57543,23944,57974,20955,-,**
0500000US33001,33001,"Belknap County, New Hampshire",33691,3210,36936,2555,30636,3778,31147,2608,22734,9841,70489,6547,70831,3846,60833,59865,30150,7863,21370,2661,37682,6609,15402,1368,60854,17413,62667,18650,31100,9331
0500000US33003,33003,"Carroll County, New Hampshire",31317,4117,37821,6298,31676,5508,36924,8210,14701,10493,61142,10890,60739,10797,97234,54836,25808,2923,24072,1958,31844,10151,22049,3690,59375,22241,58594,34335,62813,64647
0500000US33005,33005,"Cheshire County, New Hampshire",32946,2307,40171,2993,29583,5229,34099,4078,20383,7816,63714,2353,63452,2800,85585,77593,27418,4349,23177,2952,31104,4979,16682,2881,63359,10623,65750,10306,38207,5817
0500000US33007,33007,"Coos County, New Hampshire",21254,1784,30935,4465,25437,4749,29792,5989,21469,8765,51429,12304,50848,11896,-,**,16875,1643,15280,2456,19846,2736,13067,2957,44279,9339,43894,10501,45625,23184
0500000US33009,33009,"Grafton County, New Hampshire",31870,2517,36073,2620,31808,4626,35622,4149,23310,3799,52804,12169,57645,10607,34800,14916,28571,2476,25196,2738,30825,2895,19446,3903,58021,18662,61484,22885,53571,26602
0500000US33011,33011,"Hillsborough County, New Hampshire",38164,2100,46299,3862,38878,3995,42095,2316,23913,3476,76466,6774,78207,6673,32440,21519,31435,2034,25536,1850,34777,3250,18271,1061,64362,8318,63625,6203,104508,34290
0500000US33013,33013,"Merrimack County, New Hampshire",33356,1814,38652,5456,31004,2823,35049,4538,18988,5588,68750,13867,70238,12426,32292,20874,29310,3023,22980,2322,33506,4223,16204,2016,62679,9482,62879,11177,62098,70707
0500000US33015,33015,"Rockingham County, New Hampshire",40334,1824,51300,1840,40859,3847,46411,3372,22468,4722,79626,11963,85052,12589,54881,16185,32940,2044,28213,2329,34514,2902,19655,1587,73224,7703,75025,7582,48580,19148
0500000US33017,33017,"Strafford County, New Hampshire",32760,2142,35310,5680,32885,3342,34156,3504,19395,6219,58789,11084,58434,11626,91642,56116,28204,3202,21872,3651,29365,3208,14965,2268,62817,5482,63204,5234,55972,29231
0500000US33019,33019,"Sullivan County, New Hampshire",28012,4182,33510,2559,30000,7848,32027,2635,14231,6325,45179,16990,45357,18813,39931,20700,20474,3511,16973,3732,22332,10911,14941,3897,52788,10117,53008,13365,49130,19575
0500000US34001,34001,"Atlantic County, New Jersey",32172,1573,41259,3269,35450,2998,39556,3937,21103,3806,68438,12257,69979,12123,49118,35671,25385,1884,22497,2014,31572,4382,16561,1089,78768,10167,78251,10792,90352,45058
0500000US34003,34003,"Bergen County, New Jersey",42228,1333,51625,2186,44430,1938,51597,2805,28120,2250,78817,14007,76965,14401,86872,28292,35990,2151,32162,1663,47293,2957,21364,1243,82558,9938,86186,7800,56442,21455
0500000US34005,34005,"Burlington County, New Jersey",41276,1881,49517,2715,44398,2351,48313,2308,34868,4285,76976,4852,77615,4683,62875,25439,34613,2483,31093,1580,43160,2354,21694,1460,80701,10686,84544,7146,55977,35754
0500000US34007,34007,"Camden County, New Jersey",34879,1794,41927,2259,37137,1892,40101,2017,23975,3170,68128,5769,68864,5634,40943,7744,27285,1396,24514,1389,35760,2671,18073,1120,63550,3654,64524,4019,37125,20641
0500000US34009,34009,"Cape May County, New Jersey",32072,2383,38492,8894,33659,4922,35723,9988,24242,6108,61482,17084,63000,20532,34519,35127,27680,2631,24085,2852,31309,10216,21011,2063,60104,20992,60313,23078,57250,36337
0500000US34011,34011,"Cumberland County, New Jersey",27111,2150,34776,4619,30788,2505,34353,5967,19490,4062,62922,14730,63875,15185,50250,32727,21193,2328,19197,2666,26703,2654,16181,927,51196,11885,54263,17248,47885,21990
0500000US34013,34013,"Essex County, New Jersey",30714,1252,35688,1946,31220,1690,34759,2762,18961,2604,64340,8136,68851,11829,27297,22821,26297,1755,24309,1676,32985,2855,17811,1004,58010,5134,59540,10882,36287,12501
0500000US34015,34015,"Gloucester County, New Jersey",36529,2113,46221,3709,40604,3942,46766,5406,18991,2418,67351,11085,71765,12274,53654,12881,30216,2115,27029,1515,39481,4079,18724,1184,56733,12860,59417,11913,33472,29647
0500000US34017,34017,"Hudson County, New Jersey",41210,1352,51736,2764,42308,2694,50315,2817,17963,2227,91519,7185,93823,6939,29920,48044,28906,3833,23033,2467,42669,3600,12425,922,75690,9937,79060,9617,43625,23357
0500000US34019,34019,"Hunterdon County, New Jersey",51778,4405,62282,9166,51679,8599,63841,12834,24625,2803,94833,14422,97169,17157,44130,51410,45346,3473,39673,4262,54606,7203,22321,5823,105614,5844,109054,6327,60875,29284
0500000US34021,34021,"Mercer County, New Jersey",36831,1749,43288,3463,38722,3598,44953,5554,25033,3589,62455,9799,62902,10361,61944,33970,32071,2341,28843,1917,40571,3968,19961,1852,69956,13464,73125,13432,34167,49868
0500000US34023,34023,"Middlesex County, New Jersey",42953,1357,53359,2695,46326,2862,52851,3000,23194,3113,85794,8393,89129,7639,44632,22597,34283,1723,31235,1589,47617,2277,19216,691,66706,6602,69621,8738,45069,16358
0500000US34025,34025,"Monmouth County, New Jersey",41504,1585,51955,1795,48046,3354,54320,3003,26804,6141,71005,11564,76565,12587,58640,17725,32164,1718,28895,1584,44401,2604,19890,1263,79285,11737,81250,10958,42368,35442
0500000US34027,34027,"Morris County, New Jersey",50465,2573,60484,4730,56010,2953,61815,4340,34035,5281,93785,17226,95560,17537,74474,42791,41712,1963,37616,2805,49959,6240,21725,2492,96168,7652,97417,9082,85944,32192
0500000US34029,34029,"Ocean County, New Jersey",28894,1198,41414,2221,35289,2079,44025,4087,27608,2115,78294,6801,83512,7966,44133,10420,23128,1126,20800,1030,34455,3113,18412,714,73561,9864,78944,7917,53427,10425
0500000US34031,34031,"Passaic County, New Jersey",31441,1586,38301,2983,34405,4064,40829,3536,20054,4083,50713,7853,51525,8690,34011,11085,25516,1925,22240,1347,35664,2460,14906,1267,65132,12055,65724,13214,64135,27673
0500000US34033,34033,"Salem County, New Jersey",27811,3736,38370,4055,34288,7707,43089,5527,25517,5558,63929,8994,67786,14119,40565,9966,22192,3297,19779,2459,27010,7930,16751,2025,86159,20803,86226,21047,57250,144000
0500000US34035,34035,"Somerset County, New Jersey",54481,1759,64032,7091,55538,4238,62338,6647,32851,9846,98768,16293,100210,17126,37396,110878,49171,3857,43633,3370,60489,4028,24461,2773,102376,20509,107630,13179,55239,4801
0500000US34037,34037,"Sussex County, New Jersey",42566,3321,54727,4817,50919,6904,53539,3048,28936,6874,93533,13898,92450,17022,100193,8156,31631,4051,27335,3544,39583,6143,20816,2001,72000,20938,75274,21150,24091,17302
0500000US34039,34039,"Union County, New Jersey",35167,1892,42971,2758,39323,2423,44011,2711,26413,3003,73310,14906,76858,13678,47261,32026,29609,1775,27059,1751,38103,3873,18595,1864,82738,3157,87053,11186,44045,18059
0500000US34041,34041,"Warren County, New Jersey",35400,3459,41819,4637,39389,3672,46622,7987,21060,4523,64052,21789,67750,22383,50333,14853,28446,4072,24349,4286,37927,4768,17947,920,67390,14092,67341,14880,75762,22406
0500000US35001,35001,"Bernalillo County, New Mexico",29800,947,32701,1965,28670,2204,28877,2467,27535,4292,49127,3693,48750,3580,67734,7215,28154,1117,26367,1178,29825,1327,20081,1696,46274,5068,45678,5519,50952,21192
0500000US35005,35005,"Chaves County, New Mexico",22971,2606,33837,7623,32265,7272,36795,6633,23292,8713,39193,41858,39766,47375,18900,778,17035,4024,15791,3154,20021,8128,14603,2012,33605,13403,32674,10418,51818,86038
0500000US35006,35006,"Cibola County, New Mexico",18162,3912,19777,13564,17267,6212,18456,9268,11927,6355,85518,24633,86002,9096,38194,26795,16189,6352,13891,5562,20109,10727,11574,2308,62689,40061,62689,40061,-,**
0500000US35009,35009,"Curry County, New Mexico",18783,4316,21446,4868,19910,4060,22035,4138,12651,8663,35442,14356,35442,14356,-,**,16233,4442,13712,3446,17786,8800,11475,1139,30547,39320,29375,50392,31563,26689
0500000US35013,35013,"Dona Ana County, New Mexico",21978,1831,25864,3920,21767,3000,24269,6373,17147,3912,33382,2272,33109,3818,36167,3822,18463,2192,16235,2215,16850,3853,15695,2331,30129,6929,29895,7742,31250,12252
0500000US35015,35015,"Eddy County, New Mexico",25989,4815,34345,7824,32056,12362,40625,13890,13309,18080,35600,13573,36348,8833,14250,22392,19642,3131,18982,1688,29784,13237,17195,1949,34914,40368,34914,40368,-,**
0500000US35017,35017,"Grant County, New Mexico",19885,3529,18936,4974,13950,3488,13218,3454,15833,5157,36133,36404,34401,23257,62097,2255,21000,6522,18329,5986,21447,9870,14992,5686,48750,7756,48644,10507,-,**
0500000US35025,35025,"Lea County, New Mexico",24949,4254,43581,6795,39167,15317,41903,10122,17500,8302,64307,25757,64851,38187,24583,27935,14535,2906,13453,2186,18079,14340,12693,1903,42949,13669,36773,15047,55100,13322
0500000US35027,35027,"Lincoln County, New Mexico",21636,3893,24326,2808,22964,5189,25805,3920,16458,4946,24776,33893,24646,26620,-,**,18105,3858,17135,3382,18490,4484,16075,3283,40363,81783,23819,55367,101672,9885
0500000US35029,35029,"Luna County, New Mexico",15467,5117,17469,5284,14156,5539,32950,23465,12756,3661,19181,2139,19286,4508,-,**,14524,6784,13269,5876,9987,6756,16179,11393,19213,1217,19259,1229,14779,10715
0500000US35031,35031,"McKinley County, New Mexico",20232,2694,20562,5541,17420,5130,18125,6304,14283,8153,46667,66178,70268,82020,-,**,19925,4161,18440,3664,23558,6887,9927,5778,38897,22941,39338,25325,14167,13406
0500000US35035,35035,"Otero County, New Mexico",25494,2172,28725,4013,27984,3471,28940,5951,26500,3920,36250,16647,36875,29353,35804,29458,20140,3791,18191,4627,20552,8235,17484,4728,24470,2908,25445,8864,-,**
0500000US35039,35039,"Rio Arriba County, New Mexico",25273,3725,25686,5689,19306,4235,25046,13307,17552,4268,42326,27608,42151,26837,125651,184354,24641,4927,19956,7203,32500,8130,10455,4587,42011,19433,29853,34519,63304,89871
0500000US35043,35043,"Sandoval County, New Mexico",34203,1877,40270,3249,35942,4165,36919,2832,19556,6540,49519,14258,49145,10960,86415,69993,28910,3566,24608,4775,33315,2064,16922,2628,54735,21344,58006,20128,-,**
0500000US35045,35045,"San Juan County, New Mexico",20526,3174,21702,9320,16034,5653,19732,6312,9452,4175,40313,16054,40313,13824,48750,53184,19912,3579,19322,3666,29459,9786,13205,1608,26212,17624,27102,27131,"2,500-",***
0500000US35047,35047,"San Miguel County, New Mexico",16087,2634,18938,4326,18021,3423,18635,5025,17083,4529,36859,24901,36571,26081,-,**,11862,2132,10648,1576,12376,2814,9590,1044,47321,32552,55123,46738,-,**
0500000US35049,35049,"Santa Fe County, New Mexico",35775,2161,40003,2964,34875,4026,38336,4579,21536,3080,50777,12070,50270,12003,53942,46700,31321,1599,29102,2977,31929,2528,21515,3633,69839,20740,69012,19740,82186,19958
0500000US35055,35055,"Taos County, New Mexico",24542,4205,25967,8747,23440,6768,24389,8735,18388,10715,46875,26094,50417,27852,-,**,22828,7458,19477,8085,27365,7820,10985,3171,38673,19596,38393,15594,-,**
0500000US35061,35061,"Valencia County, New Mexico",28333,3186,33443,5033,28607,4107,29733,4381,17450,8298,67059,23339,72391,21436,16667,48265,25769,4044,24531,5702,36786,9477,15440,4783,67159,35726,67159,34202,57500,89995
0500000US36001,36001,"Albany County, New York",35006,1557,40284,2191,34905,2527,36622,3422,28021,5622,66789,6847,67485,5634,55790,15979,31097,1617,27324,1973,34562,2625,19338,1942,56448,6352,56399,6341,57891,27966
