GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
0500000US30041,30041,"Hill County, Montana",15297,83,7780,84,2265,150,195,80,115,65,80,49,118,58,105,55,13,17,418,95,368,86,50,40,434,88,413,87,21,17,508,101,493,103,15,26,592,164,555,151,37,32,0,104,0,104,0,104,5515,146,7517,88,2267,142,137,63,70,47,67,50,111,65,111,65,0,104,477,85,444,84,33,33,455,117,377,88,78,73,553,84,502,79,51,43,485,109,403,106,82,57,49,33,41,32,8,10,5250,140
0500000US30043,30043,"Jefferson County, Montana",10941,76,5716,78,1200,106,50,40,19,29,31,27,91,37,56,22,35,32,220,58,164,55,56,44,324,74,281,75,43,53,384,58,347,63,37,25,120,76,98,65,22,19,11,12,4,8,7,9,4516,142,5225,82,1183,103,45,43,5,8,40,42,45,32,36,30,9,12,316,78,309,78,7,11,242,62,217,65,25,24,362,48,327,48,35,47,155,85,145,84,10,17,18,16,4,6,14,15,4042,131
0500000US30045,30045,"Judith Basin County, Montana",1940,132,902,74,133,41,3,7,3,7,0,104,0,104,0,104,0,104,18,13,18,13,0,104,33,20,33,20,0,104,73,33,73,33,0,104,6,7,4,5,2,3,0,104,0,104,0,104,769,62,1038,88,175,45,3,5,3,5,0,104,4,5,2,3,2,3,40,16,40,16,0,104,43,24,43,24,0,104,63,27,63,27,0,104,14,14,14,14,0,104,8,8,8,8,0,104,863,81
0500000US30047,30047,"Lake County, Montana",27164,125,13265,147,3332,275,138,88,74,78,64,39,53,28,53,28,0,104,779,155,747,160,32,35,912,175,876,171,36,47,893,233,885,233,8,9,490,160,380,140,110,91,67,48,61,45,6,11,9933,236,13899,147,3256,192,120,56,35,28,85,51,75,55,75,55,0,104,739,114,705,114,34,30,836,128,777,132,59,32,862,123,792,125,70,55,537,141,491,133,46,49,87,75,79,74,8,15,10643,218
0500000US30049,30049,"Lewis and Clark County, Montana",59394,200,29152,206,7064,284,298,123,138,88,160,93,475,140,472,140,3,6,1491,201,1343,198,148,95,1802,214,1654,198,148,89,1601,159,1512,159,89,55,1246,238,711,215,535,157,151,71,75,50,76,52,22088,282,30242,194,7512,328,554,141,209,88,345,107,507,110,462,116,45,40,1437,186,1316,192,121,66,1451,198,1306,193,145,67,1542,157,1328,162,214,85,1897,321,1071,224,826,241,124,68,84,57,40,39,22730,325
0500000US30051,30051,"Liberty County, Montana",2215,27,1136,60,235,59,10,13,4,8,6,10,25,18,25,18,0,104,35,25,35,25,0,104,102,44,102,44,0,104,63,35,45,31,18,26,0,104,0,104,0,104,0,104,0,104,0,104,901,54,1079,60,181,44,6,9,6,9,0,104,0,104,0,104,0,104,52,26,52,26,0,104,41,18,41,18,0,104,72,24,72,24,0,104,0,104,0,104,0,104,10,11,10,11,0,104,898,58
0500000US30053,30053,"Lincoln County, Montana",18933,59,9460,90,1699,148,3,7,0,104,3,7,94,79,66,76,28,37,518,144,435,146,83,71,322,114,300,108,22,23,579,102,556,107,23,25,157,98,135,87,22,26,26,25,26,25,0,104,7761,180,9473,86,1639,179,38,33,31,30,7,14,90,58,90,58,0,104,544,146,524,146,20,22,311,119,206,99,105,60,472,131,380,83,92,101,161,109,161,109,0,104,23,24,23,24,0,104,7834,184
0500000US30055,30055,"McCone County, Montana",1642,127,823,77,180,41,15,16,12,16,3,6,6,5,6,5,0,104,61,23,58,23,3,4,35,14,35,14,0,104,33,20,27,19,6,9,27,16,22,14,5,6,3,4,3,4,0,104,643,58,819,80,171,51,5,8,5,8,0,104,3,4,3,4,0,104,32,21,29,20,3,5,48,28,45,27,3,5,65,25,59,25,6,9,12,15,10,14,2,4,6,6,3,4,3,4,648,50
0500000US30057,30057,"Madison County, Montana",7397,46,3785,53,579,56,25,26,25,26,0,104,12,12,12,12,0,104,222,53,178,58,44,54,114,43,101,41,13,13,156,48,144,53,12,12,31,36,28,34,3,6,19,28,19,28,0,104,3206,73,3612,54,611,94,16,20,16,20,0,104,3,4,0,104,3,4,206,61,139,52,67,78,134,59,130,59,4,5,172,49,172,49,0,104,39,34,27,31,12,15,41,32,20,25,21,20,3001,104
0500000US30059,30059,"Meagher County, Montana",1931,134,953,73,198,52,0,104,0,104,0,104,18,20,18,20,0,104,65,39,65,39,0,104,22,16,22,16,0,104,72,30,72,30,0,104,16,15,9,8,7,11,5,6,5,6,0,104,755,64,978,94,243,60,57,38,14,14,43,41,9,13,9,13,0,104,20,15,20,15,0,104,52,31,52,31,0,104,74,29,71,29,3,4,28,21,17,17,11,14,3,4,3,4,0,104,735,78
0500000US30061,30061,"Mineral County, Montana",4069,38,2050,42,313,51,33,34,9,11,24,31,23,16,23,16,0,104,80,31,80,31,0,104,104,28,104,28,0,104,69,29,55,25,14,14,4,8,4,8,0,104,0,104,0,104,0,104,1737,41,2019,41,426,54,0,104,0,104,0,104,9,9,9,9,0,104,71,34,71,34,0,104,111,48,111,48,0,104,169,42,140,50,29,22,45,29,40,28,5,6,21,24,21,24,0,104,1593,58
0500000US30063,30063,"Missoula County, Montana",103503,293,51923,310,16127,619,670,169,319,137,351,111,607,224,524,206,83,77,2432,329,2259,319,173,85,2376,316,2032,333,344,142,2863,337,2654,351,209,118,6033,661,5635,612,398,198,1146,266,1043,263,103,72,35796,630,51580,248,15716,661,378,156,180,129,198,87,700,200,667,206,33,27,2267,229,2006,226,261,112,2023,230,1910,222,113,69,2282,196,2111,191,171,93,6661,681,6408,671,253,139,1405,240,1284,235,121,67,35864,661
0500000US30065,30065,"Musselshell County, Montana",4210,97,2031,72,341,63,21,15,17,15,4,6,20,21,20,21,0,104,118,33,111,32,7,9,79,34,79,34,0,104,87,52,87,52,0,104,12,13,12,13,0,104,4,6,0,104,4,6,1690,55,2179,88,446,82,15,12,12,11,3,6,14,18,14,18,0,104,48,30,45,29,3,4,117,37,112,36,5,8,120,43,118,42,2,5,85,46,79,45,6,8,47,52,47,52,0,104,1733,93
0500000US30067,30067,"Park County, Montana",15290,83,7525,89,1621,224,45,39,45,39,0,104,73,53,59,53,14,17,371,91,330,88,41,37,357,91,357,91,0,104,445,80,439,81,6,8,185,92,107,76,78,78,145,150,131,149,14,21,5904,229,7765,80,1907,205,161,66,82,62,79,48,100,72,67,63,33,39,320,78,286,85,34,42,455,84,448,83,7,8,439,106,419,102,20,21,268,130,266,132,2,5,164,150,144,147,20,22,5858,205
0500000US30069,30069,"Petroleum County, Montana",580,93,327,64,52,25,0,104,0,104,0,104,7,8,7,8,0,104,21,16,21,16,0,104,17,18,6,9,11,16,1,3,1,3,0,104,0,104,0,104,0,104,6,9,6,9,0,104,275,53,253,50,70,37,0,104,0,104,0,104,13,15,13,15,0,104,11,10,11,10,0,104,24,18,24,18,0,104,17,20,17,20,0,104,0,104,0,104,0,104,5,7,5,7,0,104,183,35
0500000US30071,30071,"Phillips County, Montana",4098,27,2035,60,443,96,11,17,11,17,0,104,41,30,32,27,9,15,111,59,111,59,0,104,91,51,82,48,9,15,175,85,175,85,0,104,14,17,14,17,0,104,0,104,0,104,0,104,1592,67,2063,64,470,73,3,5,3,5,0,104,46,36,46,36,0,104,65,33,65,33,0,104,162,30,157,28,5,9,171,66,171,66,0,104,19,26,19,26,0,104,4,7,4,7,0,104,1593,51
0500000US30073,30073,"Pondera County, Montana",5881,45,2826,30,654,65,18,17,7,10,11,14,57,39,57,39,0,104,136,40,116,41,20,20,175,39,156,40,19,17,201,58,187,58,14,15,60,44,55,43,5,9,7,10,7,10,0,104,2172,66,3055,37,786,74,56,24,24,19,32,20,64,31,57,31,7,9,153,46,136,46,17,17,201,48,190,50,11,9,173,38,168,38,5,7,101,48,43,32,58,37,38,27,24,21,14,17,2269,71
0500000US30075,30075,"Powder River County, Montana",1605,101,835,64,214,47,9,12,0,104,9,12,22,17,22,17,0,104,39,16,39,16,0,104,41,17,41,17,0,104,83,35,83,35,0,104,20,15,16,14,4,7,0,104,0,104,0,104,621,44,770,60,178,33,0,104,0,104,0,104,10,11,10,11,0,104,38,21,38,21,0,104,48,21,48,21,0,104,54,13,54,13,0,104,15,18,9,13,6,10,13,11,13,11,0,104,592,47
0500000US30077,30077,"Powell County, Montana",6874,27,4227,62,692,84,24,26,18,22,6,11,28,21,28,21,0,104,121,56,117,55,4,4,147,42,144,43,3,5,241,66,198,60,43,30,114,64,98,61,16,15,17,28,17,28,0,104,3535,102,2647,51,575,71,31,25,21,21,10,14,23,28,23,28,0,104,117,35,111,34,6,8,144,40,138,40,6,9,159,33,158,33,1,3,97,74,97,74,0,104,4,7,4,7,0,104,2072,83
0500000US30079,30079,"Prairie County, Montana",1083,106,544,78,73,26,0,104,0,104,0,104,14,16,14,16,0,104,14,11,14,11,0,104,21,9,21,9,0,104,22,15,22,15,0,104,2,4,2,4,0,104,0,104,0,104,0,104,471,73,539,55,100,37,0,104,0,104,0,104,9,8,9,8,0,104,22,18,22,18,0,104,9,11,9,11,0,104,38,21,38,21,0,104,19,20,19,20,0,104,3,4,3,4,0,104,439,45
0500000US30081,30081,"Ravalli County, Montana",38531,183,19102,176,4223,273,272,136,169,120,103,74,183,84,106,55,77,60,856,157,675,165,181,113,1286,155,1172,158,114,68,1167,102,1134,109,33,40,445,155,420,141,25,29,14,17,14,17,0,104,14879,222,19429,141,3984,217,279,107,82,49,197,98,150,66,106,58,44,44,980,209,821,174,159,130,979,127,826,136,153,81,1018,161,860,172,158,126,442,124,411,115,31,28,136,82,122,78,14,22,15445,193
0500000US30083,30083,"Richland County, Montana",9103,82,4743,68,1020,64,84,49,38,39,46,30,65,31,65,31,0,104,263,63,255,67,8,12,252,63,248,63,4,8,334,56,307,66,27,38,5,7,5,7,0,104,17,18,17,18,0,104,3723,65,4360,54,889,131,176,98,134,101,42,33,32,35,32,35,0,104,185,68,181,68,4,6,182,74,175,78,7,16,179,95,179,95,0,104,74,55,72,54,2,7,61,54,39,37,22,40,3471,133
0500000US30085,30085,"Roosevelt County, Montana",9707,69,4826,52,1598,107,130,57,116,55,14,15,28,23,28,23,0,104,334,83,334,83,0,104,514,88,514,88,0,104,421,74,421,74,0,104,146,75,146,75,0,104,25,20,18,19,7,8,3228,100,4881,63,1564,116,80,50,60,37,20,32,64,36,64,36,0,104,277,75,277,75,0,104,471,80,471,80,0,104,387,56,387,56,0,104,217,103,217,103,0,104,68,49,39,21,29,44,3317,124
0500000US30087,30087,"Rosebud County, Montana",8726,89,4356,62,1313,90,93,45,66,35,27,34,23,19,23,19,0,104,286,67,259,66,27,18,382,69,365,65,17,19,417,66,379,61,38,41,101,46,99,46,2,5,11,13,11,13,0,104,3043,88,4370,72,1292,110,113,61,104,58,9,13,70,30,61,29,9,11,215,57,190,60,25,20,340,57,317,59,23,17,353,61,346,63,7,11,189,61,175,61,14,14,12,14,12,14,0,104,3078,93
0500000US30089,30089,"Sanders County, Montana",11106,42,5668,51,1145,76,54,37,42,37,12,13,55,37,55,37,0,104,234,59,214,67,20,26,363,73,342,76,21,27,349,57,329,62,20,22,67,41,42,33,25,25,23,24,23,24,0,104,4523,82,5438,40,972,85,61,32,0,104,61,32,60,34,60,34,0,104,223,52,220,52,3,5,240,56,218,53,22,16,301,54,261,48,40,38,65,45,42,31,23,25,22,22,22,22,0,104,4466,78
0500000US30091,30091,"Sheridan County, Montana",3396,141,1680,78,245,43,8,12,8,12,0,104,22,22,22,22,0,104,71,31,69,31,2,3,91,42,72,35,19,30,44,20,44,20,0,104,9,12,8,11,1,3,0,104,0,104,0,104,1435,66,1716,86,312,57,14,18,0,104,14,18,4,5,2,3,2,3,90,41,80,41,10,16,102,31,102,31,0,104,36,24,32,23,4,6,50,31,46,30,4,7,16,14,16,14,0,104,1404,77
0500000US30093,30093,"Silver Bow County, Montana",32627,160,16250,219,4432,276,264,101,155,80,109,70,312,140,312,140,0,104,838,162,727,148,111,80,742,184,705,181,37,33,861,132,800,128,61,50,1329,273,1312,274,17,15,86,56,82,53,4,12,11818,272,16377,189,3843,252,258,90,162,75,96,59,215,107,142,81,73,67,877,144,784,139,93,76,762,133,720,130,42,29,828,94,783,96,45,47,789,200,755,201,34,34,114,61,89,53,25,29,12534,246
0500000US30095,30095,"Stillwater County, Montana",8676,47,4457,55,1021,76,55,38,18,18,37,36,46,24,46,24,0,104,162,37,155,37,7,11,310,50,300,52,10,10,367,54,359,54,8,7,60,39,51,37,9,10,21,27,21,27,0,104,3436,73,4219,48,844,70,49,25,26,23,23,15,43,23,41,23,2,3,203,45,186,47,17,17,250,49,222,48,28,28,204,31,178,34,26,15,78,43,63,37,15,19,17,14,17,14,0,104,3375,71
0500000US30097,30097,"Sweet Grass County, Montana",3601,48,1913,111,442,109,42,34,32,34,10,11,31,24,31,24,0,104,141,57,123,57,18,20,90,54,86,54,4,6,122,47,116,46,6,11,9,12,2,6,7,11,7,10,7,10,0,104,1471,119,1688,112,352,110,0,104,0,104,0,104,8,10,8,10,0,104,128,43,106,39,22,28,78,48,61,44,17,23,99,50,99,50,0,104,18,14,18,14,0,104,21,22,0,104,21,22,1336,129
0500000US30099,30099,"Teton County, Montana",5920,41,2901,55,562,55,19,14,8,9,11,10,15,13,15,13,0,104,130,42,104,38,26,16,204,57,191,56,13,15,157,19,157,19,0,104,37,23,29,22,8,12,0,104,0,104,0,104,2339,74,3019,52,707,60,21,12,6,6,15,12,14,15,8,13,6,9,225,44,197,40,28,29,126,42,115,41,11,11,171,38,167,39,4,6,82,28,70,29,12,12,68,43,24,21,44,38,2312,74
0500000US30101,30101,"Toole County, Montana",5030,41,2754,27,711,140,39,33,39,33,0,104,33,37,7,6,26,37,140,53,115,48,25,30,171,55,158,51,13,18,171,41,139,26,32,31,149,107,47,30,102,109,8,12,8,12,0,104,2043,135,2276,36,405,57,17,29,17,29,0,104,7,7,7,7,0,104,87,41,57,31,30,34,135,28,131,29,4,6,128,26,101,42,27,26,30,34,30,34,0,104,1,4,1,4,0,104,1871,61
0500000US30103,30103,"Treasure County, Montana",794,91,457,48,99,36,0,104,0,104,0,104,4,5,4,5,0,104,31,15,30,15,1,2,31,17,31,17,0,104,21,12,19,12,2,4,6,9,6,9,0,104,6,6,3,4,3,4,358,47,337,59,67,26,0,104,0,104,0,104,0,104,0,104,0,104,9,6,9,6,0,104,16,11,12,10,4,6,26,23,26,23,0,104,14,16,14,16,0,104,2,3,2,3,0,104,270,49
0500000US30105,30105,"Valley County, Montana",7111,35,3584,66,820,122,50,37,25,23,25,27,45,28,45,28,0,104,263,77,263,77,0,104,177,72,177,72,0,104,227,85,167,59,60,88,56,35,33,25,23,26,2,4,2,4,0,104,2764,97,3527,61,804,89,21,18,21,18,0,104,65,39,65,39,0,104,211,50,211,50,0,104,179,54,179,54,0,104,163,71,115,52,48,64,139,75,134,74,5,5,26,17,23,16,3,5,2723,98
0500000US30107,30107,"Wheatland County, Montana",2058,52,983,72,88,49,9,14,9,14,0,104,0,104,0,104,0,104,27,24,27,24,0,104,5,7,5,7,0,104,42,32,42,32,0,104,0,104,0,104,0,104,5,7,5,7,0,104,895,62,1075,94,142,65,23,28,8,13,15,25,33,45,0,104,33,45,8,11,8,11,0,104,25,21,25,21,0,104,47,42,47,42,0,104,0,104,0,104,0,104,6,9,6,9,0,104,933,132
0500000US30109,30109,"Wibaux County, Montana",1044,119,553,81,95,31,0,104,0,104,0,104,0,104,0,104,0,104,24,19,24,19,0,104,23,18,23,18,0,104,41,15,40,15,1,3,7,9,7,9,0,104,0,104,0,104,0,104,458,71,491,74,129,45,3,5,0,104,3,5,5,6,5,6,0,104,31,27,31,27,0,104,30,18,21,18,9,13,44,24,35,21,9,13,12,14,12,14,0,104,4,6,4,6,0,104,362,51
0500000US30111,30111,"Yellowstone County, Montana",138259,310,67374,224,16577,530,1088,220,468,120,620,182,940,193,878,195,62,39,4222,289,3993,295,229,80,3462,321,3201,313,261,77,3874,235,3625,252,249,87,2700,416,2361,387,339,131,291,94,166,67,125,58,50797,534,70885,292,17123,578,1155,235,637,176,518,160,924,232,812,229,112,56,3435,374,3054,351,381,133,3579,361,3300,352,279,116,3520,258,3253,259,267,93,3813,475,3213,439,600,226,697,187,510,148,187,101,53762,611
0500000US31001,31001,"Adams County, Nebraska",29755,120,14735,118,4205,258,299,89,216,94,83,36,241,93,224,91,17,14,881,114,674,118,207,80,760,124,688,125,72,44,874,79,809,95,65,51,1073,249,423,180,650,300,77,45,29,25,48,42,10530,239,15020,112,4011,214,137,57,104,54,33,20,220,91,196,85,24,26,851,128,710,130,141,63,791,117,662,120,129,69,840,110,787,111,53,28,980,224,673,202,307,133,192,87,109,69,83,47,11009,221
0500000US31003,31003,"Antelope County, Nebraska",6489,32,3244,28,735,43,65,24,58,25,7,8,47,21,47,21,0,99,170,35,147,35,23,16,155,40,140,39,15,10,232,31,197,35,35,21,55,25,51,25,4,6,11,10,6,6,5,7,2509,42,3245,34,752,51,32,18,22,17,10,10,61,26,51,28,10,13,176,32,162,33,14,12,154,34,126,33,28,17,191,26,145,31,46,32,111,33,104,33,7,9,27,15,24,15,3,5,2493,51
0500000US31005,31005,"Arthur County, Nebraska",410,64,204,35,43,19,0,99,0,99,0,99,3,5,3,5,0,99,14,9,14,9,0,99,3,6,3,6,0,99,20,11,20,11,0,99,0,99,0,99,0,99,3,5,3,5,0,99,161,26,206,39,61,21,12,10,6,9,6,5,3,4,3,4,0,99,21,16,21,16,0,99,19,13,19,13,0,99,4,4,4,4,0,99,0,99,0,99,0,99,2,5,2,5,0,99,145,27
0500000US31007,31007,"Banner County, Nebraska",682,71,349,53,85,39,5,7,0,99,5,7,4,6,4,6,0,99,11,9,11,9,0,99,26,17,22,16,4,7,25,17,25,17,0,99,14,13,14,13,0,99,0,99,0,99,0,99,264,36,333,47,92,36,4,6,0,99,4,6,0,99,0,99,0,99,16,13,16,13,0,99,27,15,27,15,0,99,13,11,13,11,0,99,25,30,22,30,3,5,7,13,7,13,0,99,241,40
0500000US31009,31009,"Blaine County, Nebraska",524,80,275,51,46,24,0,99,0,99,0,99,11,6,11,6,0,99,9,10,9,10,0,99,11,10,11,10,0,99,14,13,14,13,0,99,1,4,1,4,0,99,0,99,0,99,0,99,229,45,249,40,62,21,11,6,11,6,0,99,0,99,0,99,0,99,6,8,6,8,0,99,0,99,0,99,0,99,9,9,9,9,0,99,14,13,14,13,0,99,22,17,22,17,0,99,187,35
0500000US31011,31011,"Boone County, Nebraska",5368,30,2685,26,584,33,40,28,8,8,32,25,58,31,53,30,5,7,70,37,59,32,11,14,216,59,204,60,12,11,179,23,163,27,16,16,20,15,17,13,3,7,1,2,0,99,1,2,2101,28,2683,17,555,40,31,23,22,16,9,13,49,44,49,44,0,99,109,45,99,44,10,12,152,43,149,43,3,6,169,23,161,23,8,8,43,31,31,27,12,12,2,3,2,3,0,99,2128,39
0500000US31013,31013,"Box Butte County, Nebraska",10957,145,5447,106,1301,163,92,67,77,67,15,18,27,23,18,17,9,16,364,91,293,95,71,61,264,103,219,102,45,36,419,114,415,114,4,8,125,66,125,66,0,99,10,17,10,17,0,99,4146,163,5510,121,1416,166,161,89,131,80,30,33,64,34,61,34,3,5,299,101,257,95,42,46,249,78,233,75,16,28,383,64,383,64,0,99,160,80,160,80,0,99,100,64,71,59,29,36,4094,149
0500000US31015,31015,"Boyd County, Nebraska",2073,22,1096,59,221,58,9,8,0,99,9,8,17,14,17,14,0,99,70,33,70,33,0,99,60,23,50,22,10,10,56,23,44,21,12,10,7,6,7,6,0,99,2,4,2,4,0,99,875,55,977,56,172,33,5,7,5,7,0,99,6,6,6,6,0,99,49,20,45,20,4,5,44,16,38,16,6,6,48,20,44,19,4,5,13,9,13,9,0,99,7,7,7,7,0,99,805,56
0500000US31017,31017,"Brown County, Nebraska",3073,43,1447,71,312,62,4,7,0,99,4,7,18,24,18,24,0,99,70,48,38,27,32,46,97,49,97,49,0,99,105,38,90,33,15,14,16,19,16,19,0,99,2,4,0,99,2,4,1135,65,1626,65,330,66,43,37,27,31,16,17,39,26,16,16,23,23,69,28,50,28,19,19,43,23,33,21,10,11,90,38,75,36,15,13,46,30,35,24,11,15,0,99,0,99,0,99,1296,73
0500000US31019,31019,"Buffalo County, Nebraska",43485,135,21489,145,6737,323,355,98,169,76,186,82,292,94,263,92,29,31,1279,200,1238,198,41,23,1058,178,947,180,111,62,1286,118,1145,127,141,106,2234,285,2157,300,77,69,233,99,188,94,45,36,14752,332,21996,128,7033,281,464,127,238,90,226,100,174,57,161,54,13,15,1171,158,1099,158,72,37,1070,154,963,146,107,64,1025,91,918,94,107,82,2737,285,2641,295,96,56,392,104,271,89,121,68,14963,269
0500000US31021,31021,"Burt County, Nebraska",6732,30,3304,29,788,48,69,20,64,19,5,8,39,18,35,18,4,4,181,42,175,42,6,5,169,40,164,39,5,6,227,36,227,36,0,99,63,32,55,30,8,11,40,22,21,16,19,17,2516,45,3428,28,759,51,24,14,17,13,7,6,52,25,50,25,2,3,152,39,152,39,0,99,191,39,185,38,6,6,199,26,185,32,14,15,131,52,89,48,42,40,10,11,10,11,0,99,2669,48
0500000US31023,31023,"Butler County, Nebraska",8120,42,4075,43,1069,67,93,40,45,26,48,31,28,16,15,11,13,10,285,65,191,54,94,55,279,66,168,47,111,56,282,33,170,39,112,43,86,41,86,41,0,99,16,15,10,12,6,7,3006,54,4045,38,1038,52,63,25,32,19,31,19,47,26,41,25,6,9,274,45,222,42,52,35,196,43,146,48,50,34,286,31,229,48,57,34,138,37,106,31,32,24,34,22,27,19,7,12,3007,53
0500000US31025,31025,"Cass County, Nebraska",24339,81,12071,104,3314,154,245,85,186,81,59,38,224,84,208,79,16,18,794,158,721,155,73,46,712,128,660,119,52,39,859,91,760,116,99,63,415,103,333,95,82,42,65,35,35,25,30,26,8757,146,12268,108,3281,148,177,63,134,57,43,23,232,82,213,81,19,18,608,87,522,86,86,44,712,84,623,87,89,47,805,100,744,100,61,33,561,111,376,94,185,86,186,59,133,48,53,33,8987,157
0500000US31027,31027,"Cedar County, Nebraska",8526,39,4272,31,1189,77,96,36,39,24,57,27,84,32,78,32,6,7,241,46,154,38,87,35,255,60,165,39,90,54,356,46,291,39,65,40,129,42,127,41,2,3,28,20,23,19,5,8,3083,75,4254,35,1149,51,84,28,38,15,46,23,40,24,21,15,19,17,270,38,204,40,66,31,253,41,204,44,49,29,313,32,247,51,66,42,144,40,93,34,51,26,45,21,38,22,7,7,3105,43
0500000US31029,31029,"Chase County, Nebraska",3789,44,1851,38,408,50,9,16,9,16,0,99,39,31,39,31,0,99,70,30,67,30,3,5,145,34,145,34,0,99,134,42,134,42,0,99,11,14,11,14,0,99,0,99,0,99,0,99,1443,34,1938,52,498,73,68,35,56,35,12,14,8,11,8,11,0,99,112,53,112,53,0,99,126,47,126,47,0,99,72,38,72,38,0,99,94,42,90,43,4,9,18,22,18,22,0,99,1440,60
0500000US31031,31031,"Cherry County, Nebraska",5579,53,2762,49,642,74,33,23,0,99,33,23,38,23,18,15,20,21,173,77,161,77,12,14,112,38,107,37,5,6,186,52,183,52,3,4,80,44,80,44,0,99,20,22,17,22,3,5,2120,98,2817,54,648,72,114,46,113,47,1,3,29,27,25,27,4,7,76,36,61,34,15,13,191,62,189,62,2,3,122,34,105,28,17,20,62,39,41,28,21,32,54,37,42,34,12,13,2169,69
0500000US31033,31033,"Cheyenne County, Nebraska",9652,77,4795,86,1209,93,111,50,24,20,87,46,40,34,38,33,2,4,372,70,346,69,26,27,206,58,206,58,0,99,345,50,314,57,31,33,119,56,111,56,8,8,16,14,6,7,10,12,3586,83,4857,97,1176,109,113,58,30,25,83,54,61,46,61,46,0,99,179,48,164,51,15,21,318,77,262,76,56,49,273,47,244,49,29,26,161,55,156,56,5,7,71,38,55,30,16,21,3681,79
0500000US31035,31035,"Clay County, Nebraska",6325,31,3159,41,845,61,74,27,60,27,14,9,53,28,48,26,5,6,176,32,175,33,1,4,170,35,165,35,5,5,267,47,252,46,15,15,81,35,65,32,16,15,24,17,12,11,12,14,2314,45,3166,48,816,58,51,22,37,19,14,13,21,15,21,15,0,99,190,44,176,42,14,15,260,45,249,46,11,9,159,17,140,22,19,14,115,37,83,31,32,22,20,14,4,5,16,14,2350,47
0500000US31037,31037,"Colfax County, Nebraska",9568,87,4934,84,1254,79,7,10,5,10,2,3,101,60,101,60,0,99,324,69,310,70,14,14,328,83,315,83,13,11,343,54,343,54,0,99,126,80,121,79,5,7,25,27,17,26,8,13,3680,93,4634,105,1063,86,51,25,9,10,42,23,95,57,95,57,0,99,253,70,237,70,16,16,267,65,250,65,17,12,296,78,274,75,22,29,82,28,78,29,4,5,19,14,15,14,4,5,3571,105
0500000US31039,31039,"Cuming County, Nebraska",8911,57,4426,62,1085,77,72,34,48,26,24,19,35,28,35,28,0,99,268,60,216,54,52,44,319,68,225,63,94,51,292,58,232,62,60,34,85,43,61,38,24,21,14,19,12,19,2,4,3341,80,4485,64,1134,88,61,33,32,21,29,26,49,35,18,19,31,32,250,63,169,54,81,41,268,77,184,66,84,34,363,62,307,74,56,34,120,54,116,55,4,5,23,21,23,21,0,99,3351,78
0500000US31041,31041,"Custer County, Nebraska",10642,65,5237,56,1199,71,114,43,72,38,42,22,110,46,95,37,15,15,279,61,275,61,4,5,253,60,244,60,9,10,358,43,355,43,3,5,44,36,44,36,0,99,41,33,41,33,0,99,4038,79,5405,64,1272,83,36,19,29,18,7,9,85,40,79,39,6,8,310,67,293,67,17,15,280,70,270,70,10,9,352,29,347,30,5,7,166,77,150,76,16,16,43,22,32,17,11,17,4133,92
0500000US31043,31043,"Dakota County, Nebraska",19538,128,9784,199,2517,119,189,90,152,89,37,31,204,117,135,86,69,81,590,162,521,151,69,46,554,127,450,115,104,78,785,104,745,108,40,26,190,86,179,88,11,11,5,8,5,8,0,99,7267,223,9754,176,2641,198,65,52,53,52,12,12,249,110,224,112,25,33,468,128,399,129,69,60,616,121,501,124,115,69,639,85,611,81,28,28,527,125,492,127,35,25,77,47,61,43,16,18,7113,240
